cvemodeloeducativo,cveplanestudio,cvemodulo,grado,cvetrayecto,cvetipomodulo,consecutivoorden,estado,creditos,descripcion,descorta,siglema
2008,SEKA08,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,SEKA08,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,SEKA08,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,SEKA08,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,SEKA08,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,SEKA08,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,SEKA08,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,SEKA08,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,SEKA08,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,SEKA08,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,SEKA08,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,SEKA08,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,SEKA08,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,SEKA08,COMA02,2,XXX,FP,7,A,,Contextualización del medio aeronáutico.,,COMA
2008,SEKA08,INNA02,2,XXX,FP,8,A,,Interpretación de la normatividad aeronáutica.,,INNA
2008,SEKA08,ORAA02,2,XXX,FP,9,A,,Organización del ámbito aeronáutico.,,ORAA
2008,SEKA08,OPMR02,2,XXX,FP,10,A,,Operación de motores recíprocos de las aeronaves.,,OPMR
2008,SEKA08,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,SEKA08,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
2008,SEKA08,REFU03,3,XXX,FB,3,A,,Representación gráfica de funciones.,Representación gráfica de funciones.,REFU
2008,SEKA08,APAE02,3,XXX,FP,4,A,,Aplicación de la aerodinámica.,,APAE
2008,SEKA08,MAMB02,3,XXX,FP,5,A,,Manejo del ámbito laboral.,,MAMB
2008,SEKA08,IDEA02,3,XXX,FP,6,A,,Interpretación de documentación aeronáutica.,,IDEA
2008,SEKA08,IFEL02,3,XXX,FP,7,A,,Interpretación de fenómenos electromagnéticos.,,IFEL
2008,SEKA08,OMTR03,3,XXX,FP,8,A,,Operación de motores turboreactores de las aeronaves.,Operación de motores turboreactores de las aeronaves ,OMTR
2008,SEKA08,CIIN02,4,XXX,FB,1,A,,Comunicación independiente en inglés.,Comunicación independiente en inglés.,CIIN
"2008,SEKA08,COFE02,4,XXX,FB,2,A,,""Contextualización de fenómenos sociales, políticos y económicos."",""Contextualización de fenómenos sociales, políticos y económicos."",COFE"
2008,SEKA08,TADA03,4,XXX,FB,3,A,,Tratamiento de datos y azar.,Tratamiento de datos y azar.,TADA
2008,SEKA08,APTA03,4,XXX,FP,4,A,,Aplicaciones prácticas en taller aeronáutico.,,APTA
2008,SEKA08,IMES02,4,XXX,FP,5,A,,Interpretación de manuales especializados.,,IMES
2008,SEKA08,MCAE02,4,XXX,FP,6,A,,Mantenimiento de sistemas de comunicaciones de las aeronaves.,,MCAE
2008,SEKA08,MIAE02,4,XXX,FP,7,A,,Mantenimiento de sistemas de instrumentos de las aeronaves.,,MIAE
2008,SEKA08,MSEA02,4,XXX,FP,8,A,,Mantenimiento de sistemas eléctricos de las aeronaves.,,MSEA
"2008,SEKA08,AFEO02,4,FIM,TP,21,A,,""Análisis de fenómenos eléctricos, electromagnéticos y ópticos."",""Análisis de fenómenos eléctricos, electromagnéticos y ópticos."",AFEO"
2008,SEKA08,DROE02,4,QUM,TP,22,A,,Descripción de la relación entre compuestos orgánicos y el entorno.,Descripción de la relación entre compuestos orgánicos y el entorno,DROE
2008,SEKA08,IFAH02,4,ECA,TP,23,A,,Interpretación de fenómenos microeconómicos.,Interpretación de fenómenos microeconómicos.,IFAH
2008,SEKA08,IFES02,4,SOH,TP,24,A,,Interpretación de hechos y fenómenos en estructuras sociales.,Interpretación de hechos y fenómenos en estructuras sociales.,IFES
2008,SEKA08,INSV00,4,AMP,TT,25,A,,Inspección visual.,,INSV
2008,SEKA08,APMT02,4,RCD,TT,41,A,,Administración de procedimientos de mantenimiento en taller.,,APMT
2008,SEKA08,CLEI02,4,INP,TT,42,A,,Comprensión de lectura y escritura en inglés.,,CLEI
2008,SEKA08,TVEN02,4,OPV,TT,43,A,,Manejo de técnicas de venta.,,TVEN
2008,SEKA08,MSIV02,4,MSI,TT,44,A,,Mantenimiento de sistemas integrados de vuelo.,,MSIV
2008,SEKA08,MESN02,4,MES,TT,45,A,,Mantenimiento especializado de sistemas de navegación.,,MESN
2008,SEKA08,UTMA,4,APN,TT,46,A,,Utilización de materiales.,,UTMA
2008,SEKA08,CPIN02,5,XXX,FB,1,A,,Comunicación productiva en inglés.,Comunicación productiva en inglés.,CPIN
2008,SEKA08,INSO02,5,XXX,FB,2,A,,Interpretación de normas de convivencia social.,Interpretación de normas de convivencia social.,INSO
2008,SEKA08,APMA02,5,XXX,FP,3,A,,Aplicaciones prácticas para el mantenimiento aeronáutico.,,APMA
2008,SEKA08,DAPR03,5,XXX,FP,4,A,,Descripción del ámbito profesional.,,DAPR
2008,SEKA08,FEMP03,5,XXX,FP,5,A,,Formación empresarial.,FEMP03,FEMP
2008,SEKA08,MIGI02,5,XXX,FP,6,A,,Manejo de aplicaciones digitales.,,MIGI
2008,SEKA08,MALA02,5,XXX,FP,7,A,,Mantenimiento de sistemas de alarma de las aeronaves.,,MALA
2008,SEKA08,MSNA02,5,XXX,FP,8,A,,Mantenimiento de sistemas de navegación de las aeronaves.,,MSNA
2008,SEKA08,ILIP00,5,AMP,TT,9,A,,Inspección con líquidos penetrantes.,,ILIP
2008,SEKA08,AIND02,5,FIM,TP,21,A,,Análisis derivativo de funciones.,Análisis derivativo de funciones,AIND
2008,SEKA08,DEMA02,5,ECA,TP,22,A,,Descripción de fenómenos macroeconómicos.,Descripción de fenómenos macroeconómicos.,DEMA
2008,SEKA08,IRMO03,5,QUM,TP,23,A,,Interpretación de la relación de reacciones metabólicas de los organismos.,Interpretación de la relación de reacciones metabólicas de los org,IRMO
2008,SEKA08,ITIN02,5,SOH,TP,24,A,,Interpretación y tratamiento de la información.,Interpretación y tratamiento de la información.,ITIN
2008,SEKA08,AEDI02,5,MES,TT,41,A,,Aplicación de electrónica digital.,,AEDI
2008,SEKA08,ATSC02,5,OPV,TT,42,A,,Atención y servicio a clientes.,,ATSC
2008,SEKA08,CAEO02,5,INP,TT,43,A,,Comprensión auditiva y expresión oral en Inglés.,,CAEO
2008,SEKA08,AEDI02,5,MSI,TT,44,A,,Aplicación de electrónica digital.,,AEDI
2008,SEKA08,AEDI02,5,RCD,TT,45,A,,Aplicación de electrónica digital.,,AEDI
2008,SEKA08,CMMM,5,APN,TT,46,A,,Caracterización y manejo de micro y macro materiales.,,CMMM
2008,SEKA08,FLSF,6,XXX,FB,1,A,,Filosofía.,Filosofía,FLSF
2008,SEKA08,AMEE03,6,XXX,FP,2,A,,Administración del mantenimiento de las aeronaves.,,AMEE
2008,SEKA08,AMAA02,6,XXX,FP,3,A,,Aplicaciones especializadas para el mantenimiento aeronáutico.,,AMAA
2008,SEKA08,CENG02,6,XXX,FP,4,A,,Comunicación especializada en inglés.,Comunicación especializada en inglés.,CENG
2008,SEKA08,DHAP03,6,XXX,FP,5,A,0,Desarrollo de habilidades profesionales.,,DHAP
2008,SEKA08,MAEA02,6,XXX,FP,6,A,,Manejo de aplicaciones electrónicas de las aeronaves.,,MAEA
2008,SEKA08,MSPO03,6,XXX,FP,7,A,,Mantenimiento de sistemas de propulsión de las aeronaves.,,MSPO
2008,SEKA08,MVAA02,6,XXX,FP,8,A,,Mantenimiento de sistemas de vuelo automático de las aeronaves.,,MVAA
2008,SEKA08,ACIU02,6,SOH,TP,21,A,,Actuación ciudadana.,Actuación ciudadana.,ACIU
2008,SEKA08,AING02,6,FIM,TP,22,A,,Análisis integral de funciones.,Análisis integral de funciones.,AING
2008,SEKA08,CAFI02,6,ECA,TP,23,A,,Cálculo de operaciones financieras de crédito.,Cálculo de operaciones financieras de crédito.,CAFI
2008,SEKA08,ICHU02,6,QUM,TP,24,A,,Identificación de la conducta humana.,Identificación de la conducta humana.,ICHU
2008,SEKA08,AESP02,6,MES,TT,41,A,,Aplicaciones electromagnéticas especializadas.,,AESP
2008,SEKA08,CPAI02,6,INP,TT,42,A,,Comunicación profesional en el área industrial..,,CPAI
2008,SEKA08,IAPR02,6,MSI,TT,43,A,,Interpretación de auto-pruebas.,,IAPR
2008,SEKA08,OIES02,6,RCD,TT,44,A,,Operación de instrumentos especializados.,,OIES
2008,SEKA08,VEBS02,6,OPV,TT,45,A,,Venta de bienes y servicios.,,VEBS
2008,SEKA08,OBNN,6,APN,TT,46,A,,Obtención de nanomateriales.,,OBNN
2008,SEKA08,IPMA,6,AMP,TT,47,A,0,Inspección con partículas magnéticas.,,IPMA
2008,SEKA08T,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,SEKA08T,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,SEKA08T,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,SEKA08T,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,SEKA08T,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,SEKA08T,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,SEKA08T,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,SEKA08T,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,SEKA08T,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,SEKA08T,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,SEKA08T,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,SEKA08T,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,SEKA08T,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,SEKA08T,COMA02,2,XXX,FP,7,A,,Contextualización del medio aeronáutico.,,COMA
2008,SEKA08T,INNA02,2,XXX,FP,8,A,,Interpretación de la normatividad aeronáutica.,,INNA
2008,SEKA08T,ORAA02,2,XXX,FP,9,A,,Organización del ámbito aeronáutico.,,ORAA
2008,SEKA08T,OPMR02,2,XXX,FP,10,A,,Operación de motores recíprocos de las aeronaves.,,OPMR
2008,SEKA08T,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,SEKA08T,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
2008,SEKA08T,REFU03,3,XXX,FB,3,A,,Representación gráfica de funciones.,Representación gráfica de funciones.,REFU
2008,SEKA08T,APAE02,3,XXX,FP,4,A,,Aplicación de la aerodinámica.,,APAE
2008,SEKA08T,MAMB02,3,XXX,FP,5,A,,Manejo del ámbito laboral.,,MAMB
2008,SEKA08T,IDEA02,3,XXX,FP,6,A,,Interpretación de documentación aeronáutica.,,IDEA
2008,SEKA08T,IFEL02,3,XXX,FP,7,A,,Interpretación de fenómenos electromagnéticos.,,IFEL
2008,SEKA08T,OMTR02,3,XXX,FP,8,A,,Operación de motores turborreactores de las aeronaves.,,OMTR
2008,SEKA08T,CIIN02,4,XXX,FB,1,A,,Comunicación independiente en inglés.,Comunicación independiente en inglés.,CIIN
"2008,SEKA08T,COFE02,4,XXX,FB,2,A,,""Contextualización de fenómenos sociales, políticos y económicos."",""Contextualización de fenómenos sociales, políticos y económicos."",COFE"
2008,SEKA08T,TADA03,4,XXX,FB,3,A,,Tratamiento de datos y azar.,Tratamiento de datos y azar.,TADA
2008,SEKA08T,APTA03,4,XXX,FP,4,A,,Aplicaciones prácticas en taller aeronáutico.,,APTA
2008,SEKA08T,IMES02,4,XXX,FP,5,A,,Interpretación de manuales especializados.,,IMES
2008,SEKA08T,MCAE02,4,XXX,FP,6,A,,Mantenimiento de sistemas de comunicaciones de las aeronaves.,,MCAE
2008,SEKA08T,MIAE02,4,XXX,FP,7,A,,Mantenimiento de sistemas de instrumentos de las aeronaves.,,MIAE
2008,SEKA08T,MSEA02,4,XXX,FP,8,A,,Mantenimiento de sistemas eléctricos de las aeronaves.,,MSEA
2008,SEKA08T,INSV00,4,AMP,TT,25,A,,Inspección visual.,,INSV
2008,SEKA08T,APMT02,4,RCD,TT,41,A,,Administración de procedimientos de mantenimiento en taller.,,APMT
2008,SEKA08T,CLEI02,4,INP,TT,42,A,,Comprensión de lectura y escritura en inglés.,,CLEI
2008,SEKA08T,TVEN02,4,OPV,TT,43,A,,Manejo de técnicas de venta.,,TVEN
2008,SEKA08T,MSIV02,4,MSI,TT,44,A,,Mantenimiento de sistemas integrados de vuelo.,,MSIV
2008,SEKA08T,MESN02,4,MES,TT,45,A,,Mantenimiento especializado de sistemas de navegación.,,MESN
2008,SEKA08T,CPIN02,5,XXX,FB,1,A,,Comunicación productiva en inglés.,Comunicación productiva en inglés.,CPIN
2008,SEKA08T,INSO02,5,XXX,FB,2,A,,Interpretación de normas de convivencia social.,Interpretación de normas de convivencia social.,INSO
2008,SEKA08T,APMA02,5,XXX,FP,3,A,,Aplicaciones prácticas para el mantenimiento aeronáutico.,,APMA
2008,SEKA08T,DAPR02,5,XXX,FP,4,A,,Descripción del ámbito profesional.,,DAPR
2008,SEKA08T,FEMP03,5,XXX,FP,5,A,,Formación empresarial.,FEMP03,FEMP
2008,SEKA08T,MIGI02,5,XXX,FP,6,A,,Manejo de aplicaciones digitales.,,MIGI
2008,SEKA08T,MALA02,5,XXX,FP,7,A,,Mantenimiento de sistemas de alarma de las aeronaves.,,MALA
2008,SEKA08T,MSNA02,5,XXX,FP,8,A,,Mantenimiento de sistemas de navegación de las aeronaves.,,MSNA
2008,SEKA08T,AEDI02,5,MES,TT,41,A,,Aplicación de electrónica digital.,,AEDI
2008,SEKA08T,ATSC02,5,OPV,TT,42,A,,Atención y servicio a clientes.,,ATSC
2008,SEKA08T,CAEO02,5,INP,TT,43,A,,Comprensión auditiva y expresión oral en Inglés.,,CAEO
2008,SEKA08T,AEDI02,5,MSI,TT,44,A,,Aplicación de electrónica digital.,,AEDI
2008,SEKA08T,AEDI02,5,RCD,TT,45,A,,Aplicación de electrónica digital.,,AEDI
2008,SEKA08T,FLSF,6,XXX,FB,1,A,,Filosofía.,Filosofía,FLSF
2008,SEKA08T,AMEE03,6,XXX,FP,2,A,,Administración del mantenimiento de las aeronaves.,,AMEE
2008,SEKA08T,AMAA02,6,XXX,FP,3,A,,Aplicaciones especializadas para el mantenimiento aeronáutico.,,AMAA
2008,SEKA08T,CENG02,6,XXX,FP,4,A,,Comunicación especializada en inglés.,Comunicación especializada en inglés.,CENG
2008,SEKA08T,DHAP02,6,XXX,FP,5,A,,Desarrollo de habilidades profesionales.,,DHAP
2008,SEKA08T,MAEA02,6,XXX,FP,6,A,,Manejo de aplicaciones electrónicas de las aeronaves.,,MAEA
2008,SEKA08T,MSPO03,6,XXX,FP,7,A,,Mantenimiento de sistemas de propulsión de las aeronaves.,,MSPO
2008,SEKA08T,MVAA02,6,XXX,FP,8,A,,Mantenimiento de sistemas de vuelo automático de las aeronaves.,,MVAA
2008,SEKA08T,AESP02,6,MES,TT,41,A,,Aplicaciones electromagnéticas especializadas.,,AESP
2008,SEKA08T,CPAI02,6,INP,TT,42,A,,Comunicación profesional en el área industrial..,,CPAI
2008,SEKA08T,IAPR02,6,MSI,TT,43,A,,Interpretación de auto-pruebas.,,IAPR
2008,SEKA08T,OIES02,6,RCD,TT,44,A,,Operación de instrumentos especializados.,,OIES
2008,SEKA08T,VEBS02,6,OPV,TT,45,A,,Venta de bienes y servicios.,,VEBS
2008,SHPC08,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,SHPC08,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,SHPC08,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,SHPC08,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,SHPC08,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,SHPC08,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,SHPC08,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,SHPC08,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,SHPC08,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,SHPC08,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,SHPC08,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,SHPC08,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,SHPC08,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,SHPC08,ATRA02,2,XXX,FP,7,A,,Análisis del trabajo.,,ATRA
2008,SHPC08,CPRI02,2,XXX,FP,8,A,,Control y prevención de incendios.,,CPRI
2008,SHPC08,IMJU02,2,XXX,FP,9,A,,Interpretación del marco jurídico y normativo.,,IMJU
2008,SHPC08,OSHI02,2,XXX,FP,10,A,,Organización de la seguridad e higiene.,,OSHI
2008,SHPC08,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,SHPC08,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
2008,SHPC08,REFU03,3,XXX,FB,3,A,,Representación gráfica de funciones.,Representación gráfica de funciones.,REFU
2008,SHPC08,ARFR02,3,XXX,FP,4,A,,Análisis de riesgos y factores de riesgo.,,ARFR
2008,SHPC08,ATAU02,3,XXX,FP,5,A,,Aplicación de las técnicas de auditoría.,,ATAU
2008,SHPC08,CPRA02,3,XXX,FP,6,A,,Control y prevención de accidentes.,,CPRA
2008,SHPC08,CPRR02,3,XXX,FP,7,A,,Control y prevención de riesgos por radiación.,,CPRR
2008,SHPC08,PTAM02,3,XXX,FP,8,A,,Protección ambiental.,,PTAM
2008,SHPC08,CIIN02,4,XXX,FB,1,A,,Comunicación independiente en inglés.,Comunicación independiente en inglés.,CIIN
"2008,SHPC08,COFE02,4,XXX,FB,2,A,,""Contextualización de fenómenos sociales, políticos y económicos."",""Contextualización de fenómenos sociales, políticos y económicos."",COFE"
2008,SHPC08,TADA03,4,XXX,FB,3,A,,Tratamiento de datos y azar.,Tratamiento de datos y azar.,TADA
2008,SHPC08,CPRF02,4,XXX,FP,4,A,,Control y prevención de riesgos en instalaciones físicas.,,CPRF
2008,SHPC08,CPRP02,4,XXX,FP,5,A,,Control y prevención de riesgos profesionales.,,CPRP
2008,SHPC08,VECU02,4,XXX,FP,6,A,,Verificación del cumplimiento de la normativa de metrología.,,VECU
"2008,SHPC08,AFEO02,4,FIM,TP,21,A,,""Análisis de fenómenos eléctricos, electromagnéticos y ópticos."",""Análisis de fenómenos eléctricos, electromagnéticos y ópticos."",AFEO"
2008,SHPC08,DROE02,4,QUM,TP,22,A,,Descripción de la relación entre compuestos orgánicos y el entorno.,Descripción de la relación entre compuestos orgánicos y el entorno,DROE
2008,SHPC08,IFAH02,4,ECA,TP,23,A,,Interpretación de fenómenos microeconómicos.,Interpretación de fenómenos microeconómicos.,IFAH
2008,SHPC08,IFES02,4,SOH,TP,24,A,,Interpretación de hechos y fenómenos en estructuras sociales.,Interpretación de hechos y fenómenos en estructuras sociales.,IFES
2008,SHPC08,AMPE02,4,MMP,TT,41,A,,Almacenamiento de materiales peligrosos.,,AMPE
2008,SHPC08,CLEI02,4,IPA,TT,42,A,,Comprensión de lectura y escritura en inglés.,,CLEI
2008,SHPC08,COSN02,4,SEH,TT,43,A,,Control de sustancias infectocontagiosas.,,COSN
2008,SHPC08,EPSE02,4,EVC,TT,44,A,,Evaluación de procesos y servicios.,,EPSE
"2008,SHPC08,ICRU02,4,PRO,TT,45,A,,""Identificación y clasificación de riesgos urbanos, emergencias y desastres."",,ICRU"
2008,SHPC08,TVEN02,4,OPV,TT,46,A,,Manejo de técnicas de venta.,,TVEN
2008,SHPC08,CPIN02,5,XXX,FB,1,A,,Comunicación productiva en inglés.,Comunicación productiva en inglés.,CPIN
2008,SHPC08,INSO02,5,XXX,FB,2,A,,Interpretación de normas de convivencia social.,Interpretación de normas de convivencia social.,INSO
2008,SHPC08,APSI02,5,XXX,FP,3,A,,Aplicación de la psicología en la seguridad industrial.,,APSI
2008,SHPC08,CPRM02,5,XXX,FP,4,A,,Control y prevención de riesgos en maquinaria y equipo.,,CPRM
2008,SHPC08,FEMP03,5,XXX,FP,5,A,,Formación empresarial.,FEMP03,FEMP
2008,SHPC08,MCFT02,5,XXX,FP,6,A,,Mejora de las condiciones físicas del área de trabajo.,,MCFT
